state,municipality,vehicle_type,vehicle_species,axles,vehicle_count
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,AUTOMOVEL,PASSAGEIRO,2,1949
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO,CARGA,0,185
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO,CARGA,2,77
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO,CARGA,3,112
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO,CARGA,4,12
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO,ESPECIAL,0,3
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO,ESPECIAL,2,4
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO,ESPECIAL,4,1
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO TRATOR,TRACAO,0,15
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO TRATOR,TRACAO,2,10
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHAO TRATOR,TRACAO,3,41
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHONETE,CARGA,0,242
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHONETE,CARGA,2,278
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHONETE,ESPECIAL,0,58
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMINHONETE,ESPECIAL,2,202
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMIONETA,CARGA,0,19
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMIONETA,MISTO,0,37
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMIONETA,MISTO,2,76
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CAMIONETA,PASSAGEIRO,0,1
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CICLOMOTOR,PASSAGEIRO,0,4
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,CICLOMOTOR,PASSAGEIRO,2,1
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MICROONIBUS,ESPECIAL,2,2
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MICROONIBUS,PASSAGEIRO,0,9
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MICROONIBUS,PASSAGEIRO,2,10
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTOCICLETA,CARGA,0,7
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTOCICLETA,CARGA,2,1
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTOCICLETA,PASSAGEIRO,0,2199
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTOCICLETA,PASSAGEIRO,2,1041
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTONETA,PASSAGEIRO,0,78
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTONETA,PASSAGEIRO,2,71
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTOR-CASA,ESPECIAL,2,2
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,MOTOR-CASA,ESPECIAL,3,1
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,ONIBUS,ESPECIAL,0,1
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,ONIBUS,PASSAGEIRO,0,22
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,ONIBUS,PASSAGEIRO,2,14
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,REBOQUE,CARGA,0,74
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,REBOQUE,CARGA,1,44
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,REBOQUE,CARGA,2,20
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,REBOQUE,CARGA,3,3
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,REBOQUE,ESPECIAL,1,2
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,SEMI-REBOQUE,CARGA,0,23
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,SEMI-REBOQUE,CARGA,2,5
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,SEMI-REBOQUE,CARGA,3,38
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,SEMI-REBOQUE,CARGA,4,6
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,Sem Informação,Sem Informação,0,23
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,TRATOR DE RODAS,TRACAO,0,2
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,TRATOR DE RODAS,TRACAO,2,2
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,TRATOR MISTO,TRACAO,0,2
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,TRICICLO,PASSAGEIRO,2,1
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,UTILITARIO,MISTO,0,5
RIO GRANDE DO SUL,CERRO GRANDE DO SUL,UTILITARIO,MISTO,2,33
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,COLECAO,0,2
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,COLECAO,2,11
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,ESPECIAL,0,4
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,MISTO,0,35
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,MISTO,2,2
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,PASSAGEIRO,0,3585
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,PASSAGEIRO,2,2971
RIO GRANDE DO SUL,CERRO LARGO,AUTOMOVEL,PASSAGEIRO,22,1
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO,CARGA,0,234
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO,CARGA,2,105
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO,CARGA,3,114
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO,CARGA,4,10
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO,ESPECIAL,0,4
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO,ESPECIAL,2,10
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO,ESPECIAL,3,1
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO TRATOR,TRACAO,0,81
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO TRATOR,TRACAO,2,130
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO TRATOR,TRACAO,3,159
RIO GRANDE DO SUL,CERRO LARGO,CAMINHAO TRATOR,TRACAO,4,1
RIO GRANDE DO SUL,CERRO LARGO,CAMINHONETE,CARGA,0,408
RIO GRANDE DO SUL,CERRO LARGO,CAMINHONETE,CARGA,2,408
RIO GRANDE DO SUL,CERRO LARGO,CAMINHONETE,CORRIDA,0,1
RIO GRANDE DO SUL,CERRO LARGO,CAMINHONETE,ESPECIAL,0,169
RIO GRANDE DO SUL,CERRO LARGO,CAMINHONETE,ESPECIAL,2,273
RIO GRANDE DO SUL,CERRO LARGO,CAMIONETA,CARGA,0,45
RIO GRANDE DO SUL,CERRO LARGO,CAMIONETA,ESPECIAL,0,2
RIO GRANDE DO SUL,CERRO LARGO,CAMIONETA,MISTO,0,189
RIO GRANDE DO SUL,CERRO LARGO,CAMIONETA,MISTO,2,338
RIO GRANDE DO SUL,CERRO LARGO,CAMIONETA,MISTO,3,1
RIO GRANDE DO SUL,CERRO LARGO,CAMIONETA,PASSAGEIRO,0,2
RIO GRANDE DO SUL,CERRO LARGO,CICLOMOTOR,PASSAGEIRO,0,6
RIO GRANDE DO SUL,CERRO LARGO,CICLOMOTOR,PASSAGEIRO,2,4
RIO GRANDE DO SUL,CERRO LARGO,MICROONIBUS,ESPECIAL,0,1
RIO GRANDE DO SUL,CERRO LARGO,MICROONIBUS,ESPECIAL,2,2
RIO GRANDE DO SUL,CERRO LARGO,MICROONIBUS,PASSAGEIRO,0,5
RIO GRANDE DO SUL,CERRO LARGO,MICROONIBUS,PASSAGEIRO,2,6
RIO GRANDE DO SUL,CERRO LARGO,MOTOCICLETA,CARGA,0,5
RIO GRANDE DO SUL,CERRO LARGO,MOTOCICLETA,CARGA,2,3
RIO GRANDE DO SUL,CERRO LARGO,MOTOCICLETA,PASSAGEIRO,0,1406
RIO GRANDE DO SUL,CERRO LARGO,MOTOCICLETA,PASSAGEIRO,2,684
RIO GRANDE DO SUL,CERRO LARGO,MOTONETA,PASSAGEIRO,0,188
RIO GRANDE DO SUL,CERRO LARGO,MOTONETA,PASSAGEIRO,2,142
RIO GRANDE DO SUL,CERRO LARGO,MOTOR-CASA,ESPECIAL,0,3
RIO GRANDE DO SUL,CERRO LARGO,MOTOR-CASA,ESPECIAL,2,4
RIO GRANDE DO SUL,CERRO LARGO,MOTOR-CASA,ESPECIAL,3,2
RIO GRANDE DO SUL,CERRO LARGO,MOTOR-CASA,ESPECIAL,4,1
RIO GRANDE DO SUL,CERRO LARGO,ONIBUS,CARGA,0,1
RIO GRANDE DO SUL,CERRO LARGO,ONIBUS,ESPECIAL,0,2
RIO GRANDE DO SUL,CERRO LARGO,ONIBUS,ESPECIAL,2,3
RIO GRANDE DO SUL,CERRO LARGO,ONIBUS,PASSAGEIRO,0,30
RIO GRANDE DO SUL,CERRO LARGO,ONIBUS,PASSAGEIRO,2,12
RIO GRANDE DO SUL,CERRO LARGO,ONIBUS,PASSAGEIRO,3,4
RIO GRANDE DO SUL,CERRO LARGO,REBOQUE,CARGA,0,202
RIO GRANDE DO SUL,CERRO LARGO,REBOQUE,CARGA,1,133
RIO GRANDE DO SUL,CERRO LARGO,REBOQUE,CARGA,2,41
RIO GRANDE DO SUL,CERRO LARGO,REBOQUE,CARGA,3,2
RIO GRANDE DO SUL,CERRO LARGO,REBOQUE,ESPECIAL,1,1
RIO GRANDE DO SUL,CERRO LARGO,REBOQUE,ESPECIAL,2,5
RIO GRANDE DO SUL,CERRO LARGO,SEMI-REBOQUE,CARGA,0,90
RIO GRANDE DO SUL,CERRO LARGO,SEMI-REBOQUE,CARGA,2,17
RIO GRANDE DO SUL,CERRO LARGO,SEMI-REBOQUE,CARGA,3,202
RIO GRANDE DO SUL,CERRO LARGO,SEMI-REBOQUE,CARGA,4,18
RIO GRANDE DO SUL,CERRO LARGO,Sem Informação,ESPECIAL,0,1
RIO GRANDE DO SUL,CERRO LARGO,Sem Informação,Sem Informação,0,66
RIO GRANDE DO SUL,CERRO LARGO,TRATOR DE RODAS,TRACAO,0,7
RIO GRANDE DO SUL,CERRO LARGO,TRATOR DE RODAS,TRACAO,2,3
RIO GRANDE DO SUL,CERRO LARGO,UTILITARIO,MISTO,0,48
RIO GRANDE DO SUL,CERRO LARGO,UTILITARIO,MISTO,2,141
RIO GRANDE DO SUL,CHAPADA,AUTOMOVEL,COLECAO,0,1
RIO GRANDE DO SUL,CHAPADA,AUTOMOVEL,COLECAO,2,6
RIO GRANDE DO SUL,CHAPADA,AUTOMOVEL,ESPECIAL,0,1
RIO GRANDE DO SUL,CHAPADA,AUTOMOVEL,MISTO,0,17
RIO GRANDE DO SUL,CHAPADA,AUTOMOVEL,MISTO,2,2
RIO GRANDE DO SUL,CHAPADA,AUTOMOVEL,PASSAGEIRO,0,2730
RIO GRANDE DO SUL,CHAPADA,AUTOMOVEL,PASSAGEIRO,2,2236
RIO GRANDE DO SUL,CHAPADA,CAMINHAO,CARGA,0,316
RIO GRANDE DO SUL,CHAPADA,CAMINHAO,CARGA,2,138
RIO GRANDE DO SUL,CHAPADA,CAMINHAO,CARGA,3,109
RIO GRANDE DO SUL,CHAPADA,CAMINHAO,CARGA,4,6
RIO GRANDE DO SUL,CHAPADA,CAMINHAO,ESPECIAL,0,2
RIO GRANDE DO SUL,CHAPADA,CAMINHAO,ESPECIAL,2,12
RIO GRANDE DO SUL,CHAPADA,CAMINHAO,ESPECIAL,3,1
RIO GRANDE DO SUL,CHAPADA,CAMINHAO TRATOR,TRACAO,0,41
RIO GRANDE DO SUL,CHAPADA,CAMINHAO TRATOR,TRACAO,2,10
RIO GRANDE DO SUL,CHAPADA,CAMINHAO TRATOR,TRACAO,3,133
RIO GRANDE DO SUL,CHAPADA,CAMINHONETE,CARGA,0,292
RIO GRANDE DO SUL,CHAPADA,CAMINHONETE,CARGA,2,314
RIO GRANDE DO SUL,CHAPADA,CAMINHONETE,ESPECIAL,0,202
RIO GRANDE DO SUL,CHAPADA,CAMINHONETE,ESPECIAL,2,474
RIO GRANDE DO SUL,CHAPADA,CAMIONETA,CARGA,0,24
RIO GRANDE DO SUL,CHAPADA,CAMIONETA,MISTO,0,134
RIO GRANDE DO SUL,CHAPADA,CAMIONETA,MISTO,2,254
RIO GRANDE DO SUL,CHAPADA,CAMIONETA,PASSAGEIRO,0,4
RIO GRANDE DO SUL,CHAPADA,CICLOMOTOR,PASSAGEIRO,2,1
RIO GRANDE DO SUL,CHAPADA,MICROONIBUS,ESPECIAL,2,2
RIO GRANDE DO SUL,CHAPADA,MICROONIBUS,PASSAGEIRO,0,30
RIO GRANDE DO SUL,CHAPADA,MICROONIBUS,PASSAGEIRO,2,37
RIO GRANDE DO SUL,CHAPADA,MOTOCICLETA,CARGA,0,3
RIO GRANDE DO SUL,CHAPADA,MOTOCICLETA,CARGA,2,1
RIO GRANDE DO SUL,CHAPADA,MOTOCICLETA,COLECAO,2,3
RIO GRANDE DO SUL,CHAPADA,MOTOCICLETA,CORRIDA,0,2
RIO GRANDE DO SUL,CHAPADA,MOTOCICLETA,PASSAGEIRO,0,966
RIO GRANDE DO SUL,CHAPADA,MOTOCICLETA,PASSAGEIRO,2,483
RIO GRANDE DO SUL,CHAPADA,MOTONETA,CARGA,0,1
RIO GRANDE DO SUL,CHAPADA,MOTONETA,PASSAGEIRO,0,78
RIO GRANDE DO SUL,CHAPADA,MOTONETA,PASSAGEIRO,2,77
RIO GRANDE DO SUL,CHAPADA,MOTOR-CASA,ESPECIAL,0,2
RIO GRANDE DO SUL,CHAPADA,MOTOR-CASA,ESPECIAL,2,4
RIO GRANDE DO SUL,CHAPADA,MOTOR-CASA,ESPECIAL,3,1
RIO GRANDE DO SUL,CHAPADA,ONIBUS,ESPECIAL,0,5
RIO GRANDE DO SUL,CHAPADA,ONIBUS,ESPECIAL,2,3
RIO GRANDE DO SUL,CHAPADA,ONIBUS,PASSAGEIRO,0,17
RIO GRANDE DO SUL,CHAPADA,ONIBUS,PASSAGEIRO,2,24
RIO GRANDE DO SUL,CHAPADA,ONIBUS,PASSAGEIRO,3,1
RIO GRANDE DO SUL,CHAPADA,ONIBUS,PASSAGEIRO,4,1
RIO GRANDE DO SUL,CHAPADA,REBOQUE,CARGA,0,61
RIO GRANDE DO SUL,CHAPADA,REBOQUE,CARGA,1,51
RIO GRANDE DO SUL,CHAPADA,REBOQUE,CARGA,2,19
RIO GRANDE DO SUL,CHAPADA,REBOQUE,ESPECIAL,0,4
RIO GRANDE DO SUL,CHAPADA,REBOQUE,ESPECIAL,1,1
RIO GRANDE DO SUL,CHAPADA,REBOQUE,ESPECIAL,2,14
RIO GRANDE DO SUL,CHAPADA,SEMI-REBOQUE,CARGA,0,104
RIO GRANDE DO SUL,CHAPADA,SEMI-REBOQUE,CARGA,2,69
RIO GRANDE DO SUL,CHAPADA,SEMI-REBOQUE,CARGA,3,107
RIO GRANDE DO SUL,CHAPADA,SEMI-REBOQUE,CARGA,4,49
RIO GRANDE DO SUL,CHAPADA,SEMI-REBOQUE,ESPECIAL,0,1
RIO GRANDE DO SUL,CHAPADA,SEMI-REBOQUE,ESPECIAL,2,6
RIO GRANDE DO SUL,CHAPADA,Sem Informação,Sem Informação,0,27
RIO GRANDE DO SUL,CHAPADA,TRICICLO,PASSAGEIRO,0,1
RIO GRANDE DO SUL,CHAPADA,UTILITARIO,MISTO,0,14
RIO GRANDE DO SUL,CHAPADA,UTILITARIO,MISTO,2,97
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,CARGA,0,3
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,COLECAO,0,5
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,COLECAO,2,16
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,ESPECIAL,0,3
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,MISTO,0,481
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,MISTO,2,4
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,PASSAGEIRO,0,7110
RIO GRANDE DO SUL,CHARQUEADAS,AUTOMOVEL,PASSAGEIRO,2,6558
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO,CARGA,0,236
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO,CARGA,2,108
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO,CARGA,3,103
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO,CARGA,4,8
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO,ESPECIAL,0,7
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO,ESPECIAL,2,16
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO,ESPECIAL,3,4
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO TRATOR,CARGA,0,1
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO TRATOR,TRACAO,0,71
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO TRATOR,TRACAO,2,6
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHAO TRATOR,TRACAO,3,101
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHONETE,CARGA,0,327
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHONETE,CARGA,2,331
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHONETE,ESPECIAL,0,189
RIO GRANDE DO SUL,CHARQUEADAS,CAMINHONETE,ESPECIAL,2,360
RIO GRANDE DO SUL,CHARQUEADAS,CAMIONETA,CARGA,0,69
RIO GRANDE DO SUL,CHARQUEADAS,CAMIONETA,CARGA,2,1
RIO GRANDE DO SUL,CHARQUEADAS,CAMIONETA,ESPECIAL,0,1
RIO GRANDE DO SUL,CHARQUEADAS,CAMIONETA,ESPECIAL,2,3
RIO GRANDE DO SUL,CHARQUEADAS,CAMIONETA,MISTO,0,334
RIO GRANDE DO SUL,CHARQUEADAS,CAMIONETA,MISTO,2,617
RIO GRANDE DO SUL,CHARQUEADAS,CAMIONETA,PASSAGEIRO,0,3
RIO GRANDE DO SUL,CHARQUEADAS,CICLOMOTOR,PASSAGEIRO,0,16
RIO GRANDE DO SUL,CHARQUEADAS,CICLOMOTOR,PASSAGEIRO,2,4
RIO GRANDE DO SUL,CHARQUEADAS,MICROONIBUS,ESPECIAL,2,4
RIO GRANDE DO SUL,CHARQUEADAS,MICROONIBUS,PASSAGEIRO,0,49
RIO GRANDE DO SUL,CHARQUEADAS,MICROONIBUS,PASSAGEIRO,2,44
RIO GRANDE DO SUL,CHARQUEADAS,MOTOCICLETA,CARGA,0,13
RIO GRANDE DO SUL,CHARQUEADAS,MOTOCICLETA,CARGA,2,9
RIO GRANDE DO SUL,CHARQUEADAS,MOTOCICLETA,COLECAO,0,1
RIO GRANDE DO SUL,CHARQUEADAS,MOTOCICLETA,COLECAO,2,1
RIO GRANDE DO SUL,CHARQUEADAS,MOTOCICLETA,PASSAGEIRO,0,1850
RIO GRANDE DO SUL,CHARQUEADAS,MOTOCICLETA,PASSAGEIRO,2,1339
RIO GRANDE DO SUL,CHARQUEADAS,MOTONETA,PASSAGEIRO,0,252
RIO GRANDE DO SUL,CHARQUEADAS,MOTONETA,PASSAGEIRO,2,259
RIO GRANDE DO SUL,CHARQUEADAS,MOTOR-CASA,ESPECIAL,0,8
RIO GRANDE DO SUL,CHARQUEADAS,MOTOR-CASA,ESPECIAL,2,19
RIO GRANDE DO SUL,CHARQUEADAS,MOTOR-CASA,ESPECIAL,3,1
RIO GRANDE DO SUL,CHARQUEADAS,ONIBUS,ESPECIAL,0,2
RIO GRANDE DO SUL,CHARQUEADAS,ONIBUS,ESPECIAL,2,3
RIO GRANDE DO SUL,CHARQUEADAS,ONIBUS,PASSAGEIRO,0,113
RIO GRANDE DO SUL,CHARQUEADAS,ONIBUS,PASSAGEIRO,2,138
RIO GRANDE DO SUL,CHARQUEADAS,ONIBUS,PASSAGEIRO,3,1
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,CARGA,0,511
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,CARGA,1,486
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,CARGA,2,77
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,CARGA,3,5
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,ESPECIAL,0,16
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,ESPECIAL,1,12
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,ESPECIAL,2,19
RIO GRANDE DO SUL,CHARQUEADAS,REBOQUE,PASSAGEIRO,0,1
RIO GRANDE DO SUL,CHARQUEADAS,SEMI-REBOQUE,CARGA,0,122
RIO GRANDE DO SUL,CHARQUEADAS,SEMI-REBOQUE,CARGA,2,24
RIO GRANDE DO SUL,CHARQUEADAS,SEMI-REBOQUE,CARGA,3,70
RIO GRANDE DO SUL,CHARQUEADAS,SEMI-REBOQUE,CARGA,4,21
RIO GRANDE DO SUL,CHARQUEADAS,SEMI-REBOQUE,ESPECIAL,2,2
RIO GRANDE DO SUL,CHARQUEADAS,Sem Informação,Sem Informação,0,108
RIO GRANDE DO SUL,CHARQUEADAS,TRATOR DE ESTEIRAS,ESPECIAL,0,1
RIO GRANDE DO SUL,CHARQUEADAS,TRATOR DE RODAS,TRACAO,0,26
RIO GRANDE DO SUL,CHARQUEADAS,TRATOR DE RODAS,TRACAO,2,22
RIO GRANDE DO SUL,CHARQUEADAS,TRATOR MISTO,TRACAO,0,5
RIO GRANDE DO SUL,CHARQUEADAS,TRICICLO,CARGA,2,2
RIO GRANDE DO SUL,CHARQUEADAS,TRICICLO,CARGA,3,1
RIO GRANDE DO SUL,CHARQUEADAS,TRICICLO,PASSAGEIRO,0,1
RIO GRANDE DO SUL,CHARQUEADAS,TRICICLO,PASSAGEIRO,2,3
RIO GRANDE DO SUL,CHARQUEADAS,UTILITARIO,MISTO,0,33
RIO GRANDE DO SUL,CHARQUEADAS,UTILITARIO,MISTO,2,163
RIO GRANDE DO SUL,CHARRUA,AUTOMOVEL,CARGA,0,1
RIO GRANDE DO SUL,CHARRUA,AUTOMOVEL,COLECAO,0,1
RIO GRANDE DO SUL,CHARRUA,AUTOMOVEL,MISTO,0,18
RIO GRANDE DO SUL,CHARRUA,AUTOMOVEL,MISTO,2,2
RIO GRANDE DO SUL,CHARRUA,AUTOMOVEL,PASSAGEIRO,0,611
RIO GRANDE DO SUL,CHARRUA,AUTOMOVEL,PASSAGEIRO,2,313
RIO GRANDE DO SUL,CHARRUA,CAMINHAO,CARGA,0,86
RIO GRANDE DO SUL,CHARRUA,CAMINHAO,CARGA,2,29
RIO GRANDE DO SUL,CHARRUA,CAMINHAO,CARGA,3,14
RIO GRANDE DO SUL,CHARRUA,CAMINHAO,CARGA,4,3
RIO GRANDE DO SUL,CHARRUA,CAMINHAO,ESPECIAL,0,1
RIO GRANDE DO SUL,CHARRUA,CAMINHAO,ESPECIAL,2,3
RIO GRANDE DO SUL,CHARRUA,CAMINHAO TRATOR,TRACAO,0,3
RIO GRANDE DO SUL,CHARRUA,CAMINHAO TRATOR,TRACAO,3,1
RIO GRANDE DO SUL,CHARRUA,CAMINHONETE,CARGA,0,73
RIO GRANDE DO SUL,CHARRUA,CAMINHONETE,CARGA,2,54
RIO GRANDE DO SUL,CHARRUA,CAMINHONETE,ESPECIAL,0,62
RIO GRANDE DO SUL,CHARRUA,CAMINHONETE,ESPECIAL,2,76
RIO GRANDE DO SUL,CHARRUA,CAMIONETA,CARGA,0,11
RIO GRANDE DO SUL,CHARRUA,CAMIONETA,MISTO,0,29
RIO GRANDE DO SUL,CHARRUA,CAMIONETA,MISTO,2,31
RIO GRANDE DO SUL,CHARRUA,MICROONIBUS,PASSAGEIRO,0,4
RIO GRANDE DO SUL,CHARRUA,MICROONIBUS,PASSAGEIRO,2,5
RIO GRANDE DO SUL,CHARRUA,MOTOCICLETA,PASSAGEIRO,0,193
RIO GRANDE DO SUL,CHARRUA,MOTOCICLETA,PASSAGEIRO,2,62
RIO GRANDE DO SUL,CHARRUA,MOTONETA,PASSAGEIRO,0,9
RIO GRANDE DO SUL,CHARRUA,MOTONETA,PASSAGEIRO,2,10
RIO GRANDE DO SUL,CHARRUA,MOTOR-CASA,ESPECIAL,2,1
RIO GRANDE DO SUL,CHARRUA,ONIBUS,ESPECIAL,2,1
RIO GRANDE DO SUL,CHARRUA,ONIBUS,PASSAGEIRO,0,8
RIO GRANDE DO SUL,CHARRUA,ONIBUS,PASSAGEIRO,2,6
RIO GRANDE DO SUL,CHARRUA,REBOQUE,CARGA,0,6
RIO GRANDE DO SUL,CHARRUA,REBOQUE,CARGA,1,8
RIO GRANDE DO SUL,CHARRUA,REBOQUE,CARGA,2,2
RIO GRANDE DO SUL,CHARRUA,SEMI-REBOQUE,CARGA,0,3
RIO GRANDE DO SUL,CHARRUA,SEMI-REBOQUE,CARGA,2,6
RIO GRANDE DO SUL,CHARRUA,SEMI-REBOQUE,CARGA,3,1
RIO GRANDE DO SUL,CHARRUA,Sem Informação,Sem Informação,0,5
RIO GRANDE DO SUL,CHARRUA,UTILITARIO,MISTO,0,4
RIO GRANDE DO SUL,CHARRUA,UTILITARIO,MISTO,2,7
RIO GRANDE DO SUL,CHIAPETTA,AUTOMOVEL,ESPECIAL,0,1
RIO GRANDE DO SUL,CHIAPETTA,AUTOMOVEL,MISTO,0,17
RIO GRANDE DO SUL,CHIAPETTA,AUTOMOVEL,PASSAGEIRO,0,1119
RIO GRANDE DO SUL,CHIAPETTA,AUTOMOVEL,PASSAGEIRO,2,758
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO,CARGA,0,131
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO,CARGA,2,36
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO,CARGA,3,45
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO,ESPECIAL,0,1
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO,ESPECIAL,2,2
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO TRATOR,TRACAO,0,18
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO TRATOR,TRACAO,2,1
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO TRATOR,TRACAO,3,33
RIO GRANDE DO SUL,CHIAPETTA,CAMINHAO TRATOR,TRACAO,4,2
RIO GRANDE DO SUL,CHIAPETTA,CAMINHONETE,CARGA,0,111
RIO GRANDE DO SUL,CHIAPETTA,CAMINHONETE,CARGA,2,124
RIO GRANDE DO SUL,CHIAPETTA,CAMINHONETE,ESPECIAL,0,88
RIO GRANDE DO SUL,CHIAPETTA,CAMINHONETE,ESPECIAL,2,144
RIO GRANDE DO SUL,CHIAPETTA,CAMIONETA,CARGA,0,12
RIO GRANDE DO SUL,CHIAPETTA,CAMIONETA,CARGA,2,2
RIO GRANDE DO SUL,CHIAPETTA,CAMIONETA,ESPECIAL,0,1
RIO GRANDE DO SUL,CHIAPETTA,CAMIONETA,MISTO,0,51
RIO GRANDE DO SUL,CHIAPETTA,CAMIONETA,MISTO,2,58
