state,municipality,vehicle_type,vehicle_species,axles,vehicle_count,vehicle_class
BAHIA,UBAITABA,CAMINHONETE,CARGA,1,4,CARRO
BAHIA,UBAITABA,CAMINHONETE,CARGA,2,165,CARRO
BAHIA,UBAITABA,CAMINHONETE,ESPECIAL,0,144,CARRO
BAHIA,UBAITABA,CAMINHONETE,ESPECIAL,1,1,CARRO
BAHIA,UBAITABA,CAMINHONETE,ESPECIAL,2,202,CARRO
BAHIA,UBAITABA,CAMINHONETE,MISTO,2,4,CARRO
BAHIA,UBAITABA,CAMIONETA,CARGA,0,7,CARRO
BAHIA,UBAITABA,CAMIONETA,CARGA,2,6,CARRO
BAHIA,UBAITABA,CAMIONETA,MISTO,0,193,CARRO
BAHIA,UBAITABA,CAMIONETA,MISTO,1,3,CARRO
BAHIA,UBAITABA,CAMIONETA,MISTO,2,238,CARRO
BAHIA,UBAITABA,CAMIONETA,PASSAGEIRO,0,2,CARRO
BAHIA,UBAITABA,CAMIONETA,Sem Informação,0,1,CARRO
BAHIA,UBAITABA,CICLOMOTOR,PASSAGEIRO,0,18,MOTO
BAHIA,UBAITABA,MICROONIBUS,ESPECIAL,0,1,PESADO
BAHIA,UBAITABA,MICROONIBUS,ESPECIAL,2,1,PESADO
BAHIA,UBAITABA,MICROONIBUS,PASSAGEIRO,0,12,PESADO
BAHIA,UBAITABA,MICROONIBUS,PASSAGEIRO,2,14,PESADO
BAHIA,UBAITABA,MOTOCICLETA,CARGA,0,15,MOTO
BAHIA,UBAITABA,MOTOCICLETA,PASSAGEIRO,0,2354,MOTO
BAHIA,UBAITABA,MOTOCICLETA,PASSAGEIRO,1,5,MOTO
BAHIA,UBAITABA,MOTOCICLETA,PASSAGEIRO,2,21,MOTO
BAHIA,UBAITABA,MOTOCICLETA,TRACAO,2,1,MOTO
BAHIA,UBAITABA,MOTONETA,PASSAGEIRO,0,465,MOTO
BAHIA,UBAITABA,MOTONETA,PASSAGEIRO,1,2,MOTO
BAHIA,UBAITABA,MOTONETA,PASSAGEIRO,2,6,MOTO
BAHIA,UBAITABA,ONIBUS,PASSAGEIRO,0,16,PESADO
BAHIA,UBAITABA,ONIBUS,PASSAGEIRO,2,14,PESADO
BAHIA,UBAITABA,ONIBUS,PASSAGEIRO,3,2,PESADO
BAHIA,UBAITABA,REBOQUE,CARGA,0,4,IMPLEMENTO
BAHIA,UBAITABA,REBOQUE,CARGA,1,55,IMPLEMENTO
BAHIA,UBAITABA,REBOQUE,CARGA,2,29,IMPLEMENTO
BAHIA,UBAITABA,REBOQUE,CARGA,11,1,IMPLEMENTO
BAHIA,UBAITABA,REBOQUE,ESPECIAL,2,1,IMPLEMENTO
BAHIA,UBAITABA,SEMI-REBOQUE,CARGA,2,1,IMPLEMENTO
BAHIA,UBAITABA,SEMI-REBOQUE,CARGA,3,5,IMPLEMENTO
BAHIA,UBAITABA,Sem Informação,Sem Informação,0,8,NAO_CLASSIFICADO
BAHIA,UBAITABA,TRICICLO,CARGA,0,3,MOTO
BAHIA,UBAITABA,TRICICLO,PASSAGEIRO,0,1,MOTO
BAHIA,UBAITABA,UTILITARIO,MISTO,0,20,CARRO
BAHIA,UBAITABA,UTILITARIO,MISTO,2,50,CARRO
BAHIA,UBATA,AUTOMOVEL,COLECAO,0,1,CARRO
BAHIA,UBATA,AUTOMOVEL,COLECAO,2,1,CARRO
BAHIA,UBATA,AUTOMOVEL,ESPECIAL,0,1,CARRO
BAHIA,UBATA,AUTOMOVEL,MISTO,0,14,CARRO
BAHIA,UBATA,AUTOMOVEL,MISTO,2,1,CARRO
BAHIA,UBATA,AUTOMOVEL,PASSAGEIRO,0,1487,CARRO
BAHIA,UBATA,AUTOMOVEL,PASSAGEIRO,2,566,CARRO
BAHIA,UBATA,CAMINHAO,CARGA,0,34,PESADO
BAHIA,UBATA,CAMINHAO,CARGA,2,102,PESADO
BAHIA,UBATA,CAMINHAO,CARGA,3,49,PESADO
BAHIA,UBATA,CAMINHAO,CARGA,4,6,PESADO
BAHIA,UBATA,CAMINHAO TRATOR,CARGA,2,1,PESADO
BAHIA,UBATA,CAMINHAO TRATOR,TRACAO,0,3,PESADO
BAHIA,UBATA,CAMINHAO TRATOR,TRACAO,2,4,PESADO
BAHIA,UBATA,CAMINHAO TRATOR,TRACAO,3,8,PESADO
BAHIA,UBATA,CAMINHONETE,CARGA,0,167,CARRO
BAHIA,UBATA,CAMINHONETE,CARGA,1,8,CARRO
BAHIA,UBATA,CAMINHONETE,CARGA,2,116,CARRO
BAHIA,UBATA,CAMINHONETE,ESPECIAL,0,93,CARRO
BAHIA,UBATA,CAMINHONETE,ESPECIAL,2,125,CARRO
BAHIA,UBATA,CAMIONETA,CARGA,0,7,CARRO
BAHIA,UBATA,CAMIONETA,CARGA,2,1,CARRO
BAHIA,UBATA,CAMIONETA,MISTO,0,63,CARRO
BAHIA,UBATA,CAMIONETA,MISTO,2,87,CARRO
BAHIA,UBATA,CAMIONETA,PASSAGEIRO,0,3,CARRO
BAHIA,UBATA,CICLOMOTOR,PASSAGEIRO,0,4,MOTO
BAHIA,UBATA,MICROONIBUS,PASSAGEIRO,0,23,PESADO
BAHIA,UBATA,MICROONIBUS,PASSAGEIRO,2,19,PESADO
BAHIA,UBATA,MOTOCICLETA,CARGA,0,11,MOTO
BAHIA,UBATA,MOTOCICLETA,CARGA,1,2,MOTO
BAHIA,UBATA,MOTOCICLETA,PASSAGEIRO,0,1990,MOTO
BAHIA,UBATA,MOTOCICLETA,PASSAGEIRO,1,3,MOTO
BAHIA,UBATA,MOTOCICLETA,PASSAGEIRO,2,10,MOTO
BAHIA,UBATA,MOTONETA,PASSAGEIRO,0,471,MOTO
BAHIA,UBATA,MOTONETA,PASSAGEIRO,2,1,MOTO
BAHIA,UBATA,ONIBUS,PASSAGEIRO,0,10,PESADO
BAHIA,UBATA,ONIBUS,PASSAGEIRO,2,19,PESADO
BAHIA,UBATA,REBOQUE,CARGA,0,1,IMPLEMENTO
BAHIA,UBATA,REBOQUE,CARGA,1,27,IMPLEMENTO
BAHIA,UBATA,REBOQUE,CARGA,2,18,IMPLEMENTO
BAHIA,UBATA,SEMI-REBOQUE,CARGA,0,2,IMPLEMENTO
BAHIA,UBATA,SEMI-REBOQUE,CARGA,1,2,IMPLEMENTO
BAHIA,UBATA,SEMI-REBOQUE,CARGA,2,1,IMPLEMENTO
BAHIA,UBATA,SEMI-REBOQUE,CARGA,3,12,IMPLEMENTO
BAHIA,UBATA,Sem Informação,Sem Informação,0,8,NAO_CLASSIFICADO
BAHIA,UBATA,TRATOR DE RODAS,TRACAO,0,1,PESADO
BAHIA,UBATA,TRICICLO,CARGA,2,1,MOTO
BAHIA,UBATA,UTILITARIO,MISTO,0,16,CARRO
BAHIA,UBATA,UTILITARIO,MISTO,2,32,CARRO
BAHIA,UIBAI,AUTOMOVEL,MISTO,0,5,CARRO
BAHIA,UIBAI,AUTOMOVEL,MISTO,2,2,CARRO
BAHIA,UIBAI,AUTOMOVEL,PASSAGEIRO,0,1541,CARRO
BAHIA,UIBAI,AUTOMOVEL,PASSAGEIRO,1,2,CARRO
BAHIA,UIBAI,AUTOMOVEL,PASSAGEIRO,2,355,CARRO
BAHIA,UIBAI,CAMINHAO,CARGA,0,16,PESADO
BAHIA,UIBAI,CAMINHAO,CARGA,1,2,PESADO
BAHIA,UIBAI,CAMINHAO,CARGA,2,28,PESADO
BAHIA,UIBAI,CAMINHAO,CARGA,3,18,PESADO
BAHIA,UIBAI,CAMINHAO,CARGA,4,5,PESADO
BAHIA,UIBAI,CAMINHAO,ESPECIAL,2,1,PESADO
BAHIA,UIBAI,CAMINHAO,ESPECIAL,3,1,PESADO
BAHIA,UIBAI,CAMINHAO TRATOR,TRACAO,3,1,PESADO
BAHIA,UIBAI,CAMINHONETE,CARGA,0,175,CARRO
BAHIA,UIBAI,CAMINHONETE,CARGA,1,2,CARRO
BAHIA,UIBAI,CAMINHONETE,CARGA,2,81,CARRO
BAHIA,UIBAI,CAMINHONETE,ESPECIAL,0,59,CARRO
BAHIA,UIBAI,CAMINHONETE,ESPECIAL,2,59,CARRO
BAHIA,UIBAI,CAMIONETA,CARGA,0,8,CARRO
BAHIA,UIBAI,CAMIONETA,MISTO,0,27,CARRO
BAHIA,UIBAI,CAMIONETA,MISTO,2,42,CARRO
BAHIA,UIBAI,CAMIONETA,PASSAGEIRO,0,2,CARRO
BAHIA,UIBAI,CICLOMOTOR,PASSAGEIRO,0,8,MOTO
BAHIA,UIBAI,MICROONIBUS,PASSAGEIRO,0,8,PESADO
BAHIA,UIBAI,MICROONIBUS,PASSAGEIRO,2,5,PESADO
BAHIA,UIBAI,MOTOCICLETA,CARGA,0,5,MOTO
BAHIA,UIBAI,MOTOCICLETA,PASSAGEIRO,0,1550,MOTO
BAHIA,UIBAI,MOTOCICLETA,PASSAGEIRO,2,2,MOTO
BAHIA,UIBAI,MOTONETA,PASSAGEIRO,0,123,MOTO
BAHIA,UIBAI,MOTOR-CASA,ESPECIAL,0,1,PESADO
BAHIA,UIBAI,ONIBUS,PASSAGEIRO,0,15,PESADO
BAHIA,UIBAI,ONIBUS,PASSAGEIRO,2,12,PESADO
BAHIA,UIBAI,REBOQUE,CARGA,1,16,IMPLEMENTO
BAHIA,UIBAI,REBOQUE,CARGA,2,9,IMPLEMENTO
BAHIA,UIBAI,REBOQUE,ESPECIAL,2,1,IMPLEMENTO
BAHIA,UIBAI,SEMI-REBOQUE,CARGA,3,1,IMPLEMENTO
BAHIA,UIBAI,Sem Informação,Sem Informação,0,4,NAO_CLASSIFICADO
BAHIA,UIBAI,TRICICLO,CARGA,0,1,MOTO
BAHIA,UIBAI,UTILITARIO,MISTO,0,12,CARRO
BAHIA,UIBAI,UTILITARIO,MISTO,2,19,CARRO
BAHIA,UMBURANAS,AUTOMOVEL,ESPECIAL,2,1,CARRO
BAHIA,UMBURANAS,AUTOMOVEL,MISTO,0,4,CARRO
BAHIA,UMBURANAS,AUTOMOVEL,PASSAGEIRO,0,941,CARRO
BAHIA,UMBURANAS,AUTOMOVEL,PASSAGEIRO,2,288,CARRO
BAHIA,UMBURANAS,CAMINHAO,CARGA,0,18,PESADO
BAHIA,UMBURANAS,CAMINHAO,CARGA,2,51,PESADO
BAHIA,UMBURANAS,CAMINHAO,CARGA,3,17,PESADO
BAHIA,UMBURANAS,CAMINHAO,CARGA,4,1,PESADO
BAHIA,UMBURANAS,CAMINHAO TRATOR,TRACAO,2,1,PESADO
BAHIA,UMBURANAS,CAMINHONETE,CARGA,0,142,CARRO
BAHIA,UMBURANAS,CAMINHONETE,CARGA,1,3,CARRO
BAHIA,UMBURANAS,CAMINHONETE,CARGA,2,54,CARRO
BAHIA,UMBURANAS,CAMINHONETE,ESPECIAL,0,129,CARRO
BAHIA,UMBURANAS,CAMINHONETE,ESPECIAL,2,88,CARRO
BAHIA,UMBURANAS,CAMINHONETE,MISTO,2,1,CARRO
BAHIA,UMBURANAS,CAMIONETA,CARGA,0,3,CARRO
BAHIA,UMBURANAS,CAMIONETA,CARGA,2,1,CARRO
BAHIA,UMBURANAS,CAMIONETA,MISTO,0,56,CARRO
BAHIA,UMBURANAS,CAMIONETA,MISTO,2,60,CARRO
BAHIA,UMBURANAS,MICROONIBUS,PASSAGEIRO,0,15,PESADO
BAHIA,UMBURANAS,MICROONIBUS,PASSAGEIRO,2,18,PESADO
BAHIA,UMBURANAS,MOTOCICLETA,CARGA,0,3,MOTO
BAHIA,UMBURANAS,MOTOCICLETA,PASSAGEIRO,0,945,MOTO
BAHIA,UMBURANAS,MOTONETA,PASSAGEIRO,0,35,MOTO
BAHIA,UMBURANAS,ONIBUS,PASSAGEIRO,0,18,PESADO
BAHIA,UMBURANAS,ONIBUS,PASSAGEIRO,2,20,PESADO
BAHIA,UMBURANAS,ONIBUS,PASSAGEIRO,3,1,PESADO
BAHIA,UMBURANAS,REBOQUE,CARGA,0,1,IMPLEMENTO
BAHIA,UMBURANAS,REBOQUE,CARGA,1,33,IMPLEMENTO
BAHIA,UMBURANAS,REBOQUE,CARGA,2,14,IMPLEMENTO
BAHIA,UMBURANAS,UTILITARIO,MISTO,0,5,CARRO
BAHIA,UMBURANAS,UTILITARIO,MISTO,2,6,CARRO
BAHIA,UNA,AUTOMOVEL,COLECAO,0,1,CARRO
BAHIA,UNA,AUTOMOVEL,MISTO,0,16,CARRO
BAHIA,UNA,AUTOMOVEL,MISTO,2,1,CARRO
BAHIA,UNA,AUTOMOVEL,PASSAGEIRO,0,1094,CARRO
BAHIA,UNA,AUTOMOVEL,PASSAGEIRO,2,512,CARRO
BAHIA,UNA,AUTOMOVEL,PASSAGEIRO,4,1,CARRO
BAHIA,UNA,CAMINHAO,CARGA,0,24,PESADO
BAHIA,UNA,CAMINHAO,CARGA,2,71,PESADO
BAHIA,UNA,CAMINHAO,CARGA,3,13,PESADO
BAHIA,UNA,CAMINHAO,ESPECIAL,0,3,PESADO
BAHIA,UNA,CAMINHAO,ESPECIAL,1,1,PESADO
BAHIA,UNA,CAMINHAO,ESPECIAL,2,1,PESADO
BAHIA,UNA,CAMINHAO TRATOR,TRACAO,0,1,PESADO
BAHIA,UNA,CAMINHAO TRATOR,TRACAO,3,1,PESADO
BAHIA,UNA,CAMINHONETE,CARGA,0,175,CARRO
BAHIA,UNA,CAMINHONETE,CARGA,1,2,CARRO
BAHIA,UNA,CAMINHONETE,CARGA,2,121,CARRO
BAHIA,UNA,CAMINHONETE,COLECAO,0,1,CARRO
BAHIA,UNA,CAMINHONETE,ESPECIAL,0,86,CARRO
BAHIA,UNA,CAMINHONETE,ESPECIAL,1,1,CARRO
BAHIA,UNA,CAMINHONETE,ESPECIAL,2,168,CARRO
BAHIA,UNA,CAMIONETA,CARGA,0,4,CARRO
BAHIA,UNA,CAMIONETA,CARGA,2,2,CARRO
BAHIA,UNA,CAMIONETA,MISTO,0,55,CARRO
BAHIA,UNA,CAMIONETA,MISTO,2,71,CARRO
BAHIA,UNA,CICLOMOTOR,PASSAGEIRO,0,5,MOTO
BAHIA,UNA,MICROONIBUS,PASSAGEIRO,0,8,PESADO
BAHIA,UNA,MICROONIBUS,PASSAGEIRO,2,37,PESADO
BAHIA,UNA,MOTOCICLETA,CARGA,0,15,MOTO
BAHIA,UNA,MOTOCICLETA,PASSAGEIRO,0,2024,MOTO
BAHIA,UNA,MOTOCICLETA,PASSAGEIRO,1,4,MOTO
BAHIA,UNA,MOTOCICLETA,PASSAGEIRO,2,6,MOTO
BAHIA,UNA,MOTONETA,PASSAGEIRO,0,240,MOTO
BAHIA,UNA,MOTONETA,PASSAGEIRO,2,2,MOTO
BAHIA,UNA,MOTONETA,PASSAGEIRO,3,1,MOTO
BAHIA,UNA,ONIBUS,PASSAGEIRO,0,94,PESADO
BAHIA,UNA,ONIBUS,PASSAGEIRO,2,202,PESADO
BAHIA,UNA,REBOQUE,CARGA,1,51,IMPLEMENTO
BAHIA,UNA,REBOQUE,CARGA,2,9,IMPLEMENTO
BAHIA,UNA,SEMI-REBOQUE,CARGA,3,2,IMPLEMENTO
BAHIA,UNA,Sem Informação,Sem Informação,0,2,NAO_CLASSIFICADO
BAHIA,UNA,TRATOR DE ESTEIRAS,CARGA,0,1,PESADO
BAHIA,UNA,TRICICLO,CARGA,0,1,MOTO
BAHIA,UNA,UTILITARIO,MISTO,0,18,CARRO
BAHIA,UNA,UTILITARIO,MISTO,2,31,CARRO
BAHIA,URANDI,AUTOMOVEL,COLECAO,0,1,CARRO
BAHIA,URANDI,AUTOMOVEL,MISTO,0,9,CARRO
BAHIA,URANDI,AUTOMOVEL,MISTO,2,2,CARRO
BAHIA,URANDI,AUTOMOVEL,PASSAGEIRO,0,2171,CARRO
BAHIA,URANDI,AUTOMOVEL,PASSAGEIRO,2,532,CARRO
BAHIA,URANDI,CAMINHAO,CARGA,0,27,PESADO
BAHIA,URANDI,CAMINHAO,CARGA,2,83,PESADO
BAHIA,URANDI,CAMINHAO,CARGA,3,53,PESADO
BAHIA,URANDI,CAMINHAO,CARGA,4,6,PESADO
BAHIA,URANDI,CAMINHAO,ESPECIAL,0,6,PESADO
BAHIA,URANDI,CAMINHAO,ESPECIAL,2,6,PESADO
BAHIA,URANDI,CAMINHAO TRATOR,TRACAO,0,1,PESADO
BAHIA,URANDI,CAMINHAO TRATOR,TRACAO,3,6,PESADO
BAHIA,URANDI,CAMINHONETE,CARGA,0,413,CARRO
BAHIA,URANDI,CAMINHONETE,CARGA,2,137,CARRO
BAHIA,URANDI,CAMINHONETE,COLECAO,2,1,CARRO
BAHIA,URANDI,CAMINHONETE,ESPECIAL,0,506,CARRO
BAHIA,URANDI,CAMINHONETE,ESPECIAL,2,332,CARRO
BAHIA,URANDI,CAMIONETA,CARGA,0,22,CARRO
BAHIA,URANDI,CAMIONETA,MISTO,0,101,CARRO
BAHIA,URANDI,CAMIONETA,MISTO,2,49,CARRO
BAHIA,URANDI,CAMIONETA,PASSAGEIRO,0,1,CARRO
BAHIA,URANDI,CICLOMOTOR,PASSAGEIRO,0,3,MOTO
BAHIA,URANDI,MICROONIBUS,PASSAGEIRO,0,16,PESADO
BAHIA,URANDI,MICROONIBUS,PASSAGEIRO,2,12,PESADO
BAHIA,URANDI,MOTOCICLETA,CARGA,0,1,MOTO
BAHIA,URANDI,MOTOCICLETA,PASSAGEIRO,0,2671,MOTO
BAHIA,URANDI,MOTOCICLETA,PASSAGEIRO,2,7,MOTO
BAHIA,URANDI,MOTONETA,PASSAGEIRO,0,172,MOTO
BAHIA,URANDI,MOTOR-CASA,ESPECIAL,2,1,PESADO
BAHIA,URANDI,ONIBUS,PASSAGEIRO,0,22,PESADO
BAHIA,URANDI,ONIBUS,PASSAGEIRO,2,37,PESADO
BAHIA,URANDI,ONIBUS,PASSAGEIRO,3,5,PESADO
BAHIA,URANDI,ONIBUS,PASSAGEIRO,4,1,PESADO
BAHIA,URANDI,REBOQUE,CARGA,0,3,IMPLEMENTO
BAHIA,URANDI,REBOQUE,CARGA,1,48,IMPLEMENTO
BAHIA,URANDI,REBOQUE,CARGA,2,10,IMPLEMENTO
BAHIA,URANDI,REBOQUE,ESPECIAL,2,2,IMPLEMENTO
BAHIA,URANDI,SEMI-REBOQUE,CARGA,2,7,IMPLEMENTO
BAHIA,URANDI,SEMI-REBOQUE,CARGA,3,6,IMPLEMENTO
BAHIA,URANDI,SEMI-REBOQUE,CARGA,4,2,IMPLEMENTO
BAHIA,URANDI,Sem Informação,Sem Informação,0,3,NAO_CLASSIFICADO
BAHIA,URANDI,TRICICLO,CARGA,0,2,MOTO
BAHIA,URANDI,UTILITARIO,MISTO,0,59,CARRO
BAHIA,URANDI,UTILITARIO,MISTO,2,67,CARRO
BAHIA,URUCUCA,AUTOMOVEL,MISTO,0,13,CARRO
BAHIA,URUCUCA,AUTOMOVEL,MISTO,2,1,CARRO
BAHIA,URUCUCA,AUTOMOVEL,PASSAGEIRO,0,1642,CARRO
BAHIA,URUCUCA,AUTOMOVEL,PASSAGEIRO,1,2,CARRO
BAHIA,URUCUCA,AUTOMOVEL,PASSAGEIRO,2,719,CARRO
BAHIA,URUCUCA,CAMINHAO,CARGA,0,26,PESADO
BAHIA,URUCUCA,CAMINHAO,CARGA,1,2,PESADO
BAHIA,URUCUCA,CAMINHAO,CARGA,2,93,PESADO
BAHIA,URUCUCA,CAMINHAO,CARGA,3,23,PESADO
BAHIA,URUCUCA,CAMINHAO,CARGA,4,3,PESADO
BAHIA,URUCUCA,CAMINHAO,ESPECIAL,2,3,PESADO
BAHIA,URUCUCA,CAMINHAO TRATOR,TRACAO,0,2,PESADO
BAHIA,URUCUCA,CAMINHAO TRATOR,TRACAO,2,1,PESADO
BAHIA,URUCUCA,CAMINHAO TRATOR,TRACAO,3,3,PESADO
BAHIA,URUCUCA,CAMINHONETE,CARGA,0,215,CARRO
BAHIA,URUCUCA,CAMINHONETE,CARGA,1,3,CARRO
BAHIA,URUCUCA,CAMINHONETE,CARGA,2,152,CARRO
BAHIA,URUCUCA,CAMINHONETE,ESPECIAL,0,140,CARRO
BAHIA,URUCUCA,CAMINHONETE,ESPECIAL,2,171,CARRO
BAHIA,URUCUCA,CAMIONETA,CARGA,0,7,CARRO
BAHIA,URUCUCA,CAMIONETA,MISTO,0,85,CARRO
BAHIA,URUCUCA,CAMIONETA,MISTO,2,121,CARRO
BAHIA,URUCUCA,CAMIONETA,PASSAGEIRO,0,1,CARRO
BAHIA,URUCUCA,CAMIONETA,PASSAGEIRO,2,1,CARRO
BAHIA,URUCUCA,CICLOMOTOR,PASSAGEIRO,0,13,MOTO
BAHIA,URUCUCA,MICROONIBUS,PASSAGEIRO,0,9,PESADO
BAHIA,URUCUCA,MICROONIBUS,PASSAGEIRO,2,18,PESADO
BAHIA,URUCUCA,MOTOCICLETA,CARGA,0,31,MOTO
BAHIA,URUCUCA,MOTOCICLETA,PASSAGEIRO,0,2288,MOTO
BAHIA,URUCUCA,MOTOCICLETA,PASSAGEIRO,1,2,MOTO
BAHIA,URUCUCA,MOTOCICLETA,PASSAGEIRO,2,15,MOTO
BAHIA,URUCUCA,MOTOCICLETA,PASSAGEIRO,3,1,MOTO
BAHIA,URUCUCA,MOTONETA,PASSAGEIRO,0,326,MOTO
BAHIA,URUCUCA,MOTONETA,PASSAGEIRO,1,1,MOTO
BAHIA,URUCUCA,MOTONETA,PASSAGEIRO,2,3,MOTO
BAHIA,URUCUCA,MOTOR-CASA,ESPECIAL,0,1,PESADO
BAHIA,URUCUCA,ONIBUS,PASSAGEIRO,0,16,PESADO
BAHIA,URUCUCA,ONIBUS,PASSAGEIRO,2,11,PESADO
BAHIA,URUCUCA,REBOQUE,CARGA,0,1,IMPLEMENTO
BAHIA,URUCUCA,REBOQUE,CARGA,1,63,IMPLEMENTO
BAHIA,URUCUCA,REBOQUE,CARGA,2,37,IMPLEMENTO
BAHIA,URUCUCA,SEMI-REBOQUE,CARGA,0,1,IMPLEMENTO
BAHIA,URUCUCA,SEMI-REBOQUE,CARGA,2,1,IMPLEMENTO
BAHIA,URUCUCA,SEMI-REBOQUE,CARGA,3,5,IMPLEMENTO
BAHIA,URUCUCA,Sem Informação,Sem Informação,0,5,NAO_CLASSIFICADO
BAHIA,URUCUCA,TRICICLO,CARGA,0,5,MOTO
BAHIA,URUCUCA,UTILITARIO,MISTO,0,18,CARRO
BAHIA,URUCUCA,UTILITARIO,MISTO,2,44,CARRO
BAHIA,UTINGA,AUTOMOVEL,CARGA,0,1,CARRO
BAHIA,UTINGA,AUTOMOVEL,MISTO,0,7,CARRO
BAHIA,UTINGA,AUTOMOVEL,MISTO,2,1,CARRO
BAHIA,UTINGA,AUTOMOVEL,PASSAGEIRO,0,1209,CARRO
BAHIA,UTINGA,AUTOMOVEL,PASSAGEIRO,1,1,CARRO
BAHIA,UTINGA,AUTOMOVEL,PASSAGEIRO,2,396,CARRO
BAHIA,UTINGA,CAMINHAO,CARGA,0,21,PESADO
BAHIA,UTINGA,CAMINHAO,CARGA,1,1,PESADO
BAHIA,UTINGA,CAMINHAO,CARGA,2,40,PESADO
BAHIA,UTINGA,CAMINHAO,CARGA,3,21,PESADO
BAHIA,UTINGA,CAMINHAO,CARGA,4,4,PESADO
BAHIA,UTINGA,CAMINHAO,ESPECIAL,0,1,PESADO
BAHIA,UTINGA,CAMINHAO,ESPECIAL,2,2,PESADO
BAHIA,UTINGA,CAMINHAO,ESPECIAL,3,1,PESADO
BAHIA,UTINGA,CAMINHAO TRATOR,TRACAO,2,2,PESADO
BAHIA,UTINGA,CAMINHAO TRATOR,TRACAO,3,2,PESADO
BAHIA,UTINGA,CAMINHONETE,CARGA,0,264,CARRO
BAHIA,UTINGA,CAMINHONETE,CARGA,1,1,CARRO
BAHIA,UTINGA,CAMINHONETE,CARGA,2,138,CARRO
BAHIA,UTINGA,CAMINHONETE,ESPECIAL,0,92,CARRO
BAHIA,UTINGA,CAMINHONETE,ESPECIAL,2,103,CARRO
BAHIA,UTINGA,CAMIONETA,CARGA,0,6,CARRO
BAHIA,UTINGA,CAMIONETA,CARGA,2,1,CARRO
BAHIA,UTINGA,CAMIONETA,ESPECIAL,2,1,CARRO
BAHIA,UTINGA,CAMIONETA,MISTO,0,33,CARRO
BAHIA,UTINGA,CAMIONETA,MISTO,2,48,CARRO
BAHIA,UTINGA,CAMIONETA,PASSAGEIRO,0,4,CARRO
BAHIA,UTINGA,MICROONIBUS,PASSAGEIRO,0,8,PESADO
BAHIA,UTINGA,MICROONIBUS,PASSAGEIRO,2,9,PESADO
BAHIA,UTINGA,MOTOCICLETA,CARGA,0,6,MOTO
BAHIA,UTINGA,MOTOCICLETA,PASSAGEIRO,0,1284,MOTO
BAHIA,UTINGA,MOTOCICLETA,PASSAGEIRO,1,1,MOTO
BAHIA,UTINGA,MOTOCICLETA,PASSAGEIRO,2,3,MOTO
BAHIA,UTINGA,MOTONETA,PASSAGEIRO,0,294,MOTO
BAHIA,UTINGA,MOTONETA,PASSAGEIRO,2,2,MOTO
BAHIA,UTINGA,ONIBUS,PASSAGEIRO,0,10,PESADO
BAHIA,UTINGA,ONIBUS,PASSAGEIRO,2,17,PESADO
BAHIA,UTINGA,REBOQUE,CARGA,1,40,IMPLEMENTO
BAHIA,UTINGA,REBOQUE,CARGA,2,30,IMPLEMENTO
BAHIA,UTINGA,REBOQUE,ESPECIAL,1,1,IMPLEMENTO
BAHIA,UTINGA,REBOQUE,ESPECIAL,2,1,IMPLEMENTO
BAHIA,UTINGA,SEMI-REBOQUE,CARGA,2,1,IMPLEMENTO
BAHIA,UTINGA,SEMI-REBOQUE,CARGA,3,5,IMPLEMENTO
BAHIA,UTINGA,Sem Informação,Sem Informação,0,3,NAO_CLASSIFICADO
BAHIA,UTINGA,UTILITARIO,MISTO,0,10,CARRO
BAHIA,UTINGA,UTILITARIO,MISTO,2,23,CARRO
BAHIA,VALENCA,AUTOMOVEL,CARGA,2,1,CARRO
BAHIA,VALENCA,AUTOMOVEL,COLECAO,0,1,CARRO
BAHIA,VALENCA,AUTOMOVEL,ESPECIAL,0,1,CARRO
BAHIA,VALENCA,AUTOMOVEL,MISTO,0,88,CARRO
BAHIA,VALENCA,AUTOMOVEL,MISTO,2,7,CARRO
BAHIA,VALENCA,AUTOMOVEL,PASSAGEIRO,0,8160,CARRO
BAHIA,VALENCA,AUTOMOVEL,PASSAGEIRO,1,2,CARRO
BAHIA,VALENCA,AUTOMOVEL,PASSAGEIRO,2,3557,CARRO
BAHIA,VALENCA,CAMINHAO,CARGA,0,128,PESADO
BAHIA,VALENCA,CAMINHAO,CARGA,1,4,PESADO
BAHIA,VALENCA,CAMINHAO,CARGA,2,631,PESADO
BAHIA,VALENCA,CAMINHAO,CARGA,3,250,PESADO
BAHIA,VALENCA,CAMINHAO,CARGA,4,18,PESADO
BAHIA,VALENCA,CAMINHAO,ESPECIAL,2,20,PESADO
BAHIA,VALENCA,CAMINHAO,ESPECIAL,3,3,PESADO
BAHIA,VALENCA,CAMINHAO TRATOR,CARGA,0,1,PESADO
BAHIA,VALENCA,CAMINHAO TRATOR,CARGA,2,1,PESADO
BAHIA,VALENCA,CAMINHAO TRATOR,TRACAO,0,4,PESADO
BAHIA,VALENCA,CAMINHAO TRATOR,TRACAO,2,14,PESADO
BAHIA,VALENCA,CAMINHAO TRATOR,TRACAO,3,33,PESADO
BAHIA,VALENCA,CAMINHONETE,CARGA,0,1319,CARRO
BAHIA,VALENCA,CAMINHONETE,CARGA,1,10,CARRO
BAHIA,VALENCA,CAMINHONETE,CARGA,2,721,CARRO
BAHIA,VALENCA,CAMINHONETE,ESPECIAL,0,731,CARRO
BAHIA,VALENCA,CAMINHONETE,ESPECIAL,2,927,CARRO
